family,genus,species,wd,region,referenceNumber,regionId
Malvaceae,Triplochiton,scleroxylon,0.29,Africa_(tropical),170,AfricaTrop
Malvaceae,Triplochiton,scleroxylon,0.362,Africa_(tropical),1,AfricaTrop
Malvaceae,Triplochiton,scleroxylon,0.32,Africa_(tropical),85,AfricaTrop
Malvaceae,Triplochiton,scleroxylon,0.318,Africa_(tropical),98,AfricaTrop
Malvaceae,Triplochiton,scleroxylon,0.292,Africa_(tropical),143,AfricaTrop
Malvaceae,Triplochiton,scleroxylon,0.28,Africa_(tropical),147,AfricaTrop
Malvaceae,Triplochiton,scleroxylon,0.283,Africa_(tropical),147,AfricaTrop
Malvaceae,Triplochiton,scleroxylon,0.303,Africa_(tropical),147,AfricaTrop
Malvaceae,Triplochiton,scleroxylon,0.313,Africa_(tropical),147,AfricaTrop
Malvaceae,Triplochiton,scleroxylon,0.315,Africa_(tropical),147,AfricaTrop
Malvaceae,Triplochiton,scleroxylon,0.326,Africa_(tropical),147,AfricaTrop
Malvaceae,Triplochiton,scleroxylon,0.335,Africa_(tropical),147,AfricaTrop
Malvaceae,Triplochiton,scleroxylon,0.339,Africa_(tropical),147,AfricaTrop
Malvaceae,Triplochiton,scleroxylon,0.342,Africa_(tropical),147,AfricaTrop
Malvaceae,Triplochiton,scleroxylon,0.352,Africa_(tropical),147,AfricaTrop
Malvaceae,Triplochiton,scleroxylon,0.363,Africa_(tropical),147,AfricaTrop
Malvaceae,Triplochiton,scleroxylon,0.367,Africa_(tropical),147,AfricaTrop
Malvaceae,Triplochiton,scleroxylon,0.374,Africa_(tropical),147,AfricaTrop
Malvaceae,Triplochiton,scleroxylon,0.385,Africa_(tropical),147,AfricaTrop
Malvaceae,Triplochiton,scleroxylon,0.41,Africa_(tropical),147,AfricaTrop
Malvaceae,Triplochiton,scleroxylon,0.411,Africa_(tropical),147,AfricaTrop
Malvaceae,Triplochiton,scleroxylon,0.318,Africa_(tropical),201,AfricaTrop
Malvaceae,Triplochiton,scleroxylon,0.33,Africa_(tropical),99,AfricaTrop
Malvaceae,Triplochiton,scleroxylon,0.3,Africa_(tropical),104,AfricaTrop
Myrtaceae,Tristania,sp,0.741,Madagascar,147,Madagascar
Myrtaceae,Tristania,merguensis,0.92,South-East_Asia_(tropical),43,SouthEastAsiaTrop
Myrtaceae,Tristania,pachysperma,0.702,Australia/PNG_(tropical),90,AustraliaTrop
Myrtaceae,Tristania,suaveolens,0.732,Australia/PNG_(tropical),27,AustraliaTrop
Myrtaceae,Tristaniopsis,exiliflora,0.857,Australia/PNG_(tropical),90,AustraliaTrop
Myrtaceae,Tristaniopsis,exiliflora,0.857,Australia/PNG_(tropical),90,AustraliaTrop
Myrtaceae,Tristaniopsis,laurina,0.697,Australia,90,Australia
Myrtaceae,Tristaniopsis,laurina,0.87,Australia/PNG_(tropical),90,AustraliaTrop
Myrtaceae,Tristaniopsis,laurina,0.87,Australia/PNG_(tropical),90,AustraliaTrop
Myrtaceae,Tristaniopsis,merguensis,0.94,South-East_Asia_(tropical),129,SouthEastAsiaTrop
Sapindaceae,Tristiropsis,canarioides,0.577,Australia/PNG_(tropical),27,AustraliaTrop
Sapindaceae,Tristiropsis,subangula,0.577,Australia/PNG_(tropical),27,AustraliaTrop
Moraceae,Trophis,caucana,0.47,South_America_(tropical),44,SouthAmericaTrop
Moraceae,Trophis,sp,0.535,South_America_(tropical),36,SouthAmericaTrop
Moraceae,Trophis,sp,0.44,South_America_(tropical),20,SouthAmericaTrop
Moraceae,Trophis,mexicana,0.68,Mexico,23,Mexico
Moraceae,Trophis,racemosa,0.78,Mexico,23,Mexico
Moraceae,Trophis,racemosa,0.56,South_America_(tropical),44,SouthAmericaTrop
Moraceae,Trophis,racemosa,0.638,Central_America_(tropical),167,CentralAmericaTrop
Moraceae,Trophis,scandens,0.659,Australia,90,Australia
Moraceae,Trymatococcus,amazonicus,0.758,South_America_(tropical),52,SouthAmericaTrop
Moraceae,Trymatococcus,amazonicus,0.732,South_America_(tropical),30,SouthAmericaTrop
Moraceae,Trymatococcus,amazonicus,0.548,South_America_(tropical),128,SouthAmericaTrop
Moraceae,Trymatococcus,amazonicus,0.6,South_America_(tropical),44,SouthAmericaTrop
Moraceae,Trymatococcus,oligandrus,0.61,South_America_(tropical),55,SouthAmericaTrop
Pinaceae,Tsuga,brunoniana,0.38,India,109,India
Pinaceae,Tsuga,canadensis,0.38,NorthAmerica,7,NorthAmerica
Pinaceae,Tsuga,chinensis,0.437,China,33,China
Pinaceae,Tsuga,chinensis,0.44,China,33,China
Pinaceae,Tsuga,chinensis,0.482,China,33,China
Pinaceae,Tsuga,dumosa,0.387,China,33,China
Pinaceae,Tsuga,dumosa,0.424,China,33,China
Pinaceae,Tsuga,forrestii,0.47,China,32,China
Pinaceae,Tsuga,heterophylla,0.42,NorthAmerica,7,NorthAmerica
Pinaceae,Tsuga,longibracteata,0.52,China,31,China
Pinaceae,Tsuga,mertensiana,0.42,NorthAmerica,7,NorthAmerica
Staphyleaceae,Turpinia,affinis,0.45,China,33,China
Staphyleaceae,Turpinia,affinis,0.456,China,33,China
Staphyleaceae,Turpinia,occidentalis,0.33,Mexico,23,Mexico
Staphyleaceae,Turpinia,occidentalis,0.34,South_America_(tropical),44,SouthAmericaTrop
Meliaceae,Turraea,nilotica,0.663,Africa_(extratropical),72,AfricaExtraTrop
Meliaceae,Turraeanthus,africanus,0.474,Africa_(tropical),1,AfricaTrop
Meliaceae,Turraeanthus,africanus,0.49,Africa_(tropical),98,AfricaTrop
Meliaceae,Turraeanthus,africanus,0.429,Africa_(tropical),147,AfricaTrop
Meliaceae,Turraeanthus,africanus,0.452,Africa_(tropical),147,AfricaTrop
Meliaceae,Turraeanthus,africanus,0.519,Africa_(tropical),147,AfricaTrop
Meliaceae,Turraeanthus,africanus,0.533,Africa_(tropical),147,AfricaTrop
Meliaceae,Turraeanthus,africanus,0.562,Africa_(tropical),147,AfricaTrop
Meliaceae,Turraeanthus,africanus,0.497,Africa_(tropical),182,AfricaTrop
Meliaceae,Turraeanthus,africanus,0.51,Africa_(tropical),99,AfricaTrop
Meliaceae,Turraeanthus,africanus,0.48,Africa_(tropical),59,AfricaTrop
Meliaceae,Turraeanthus,vignei,0.482,Africa_(tropical),179,AfricaTrop
Phyllanthaceae,Uapaca,densifolia,0.642,Madagascar,147,Madagascar
Phyllanthaceae,Uapaca,esculenta,0.611,Africa_(tropical),147,AfricaTrop
Phyllanthaceae,Uapaca,guineensis,0.55,Africa_(tropical),136,AfricaTrop
Phyllanthaceae,Uapaca,guineensis,0.706,Africa_(tropical),1,AfricaTrop
Phyllanthaceae,Uapaca,guineensis,0.681,Africa_(tropical),79,AfricaTrop
Phyllanthaceae,Uapaca,guineensis,0.645,Africa_(tropical),98,AfricaTrop
Phyllanthaceae,Uapaca,guineensis,0.568,Africa_(tropical),137,AfricaTrop
Phyllanthaceae,Uapaca,guineensis,0.541,Africa_(tropical),147,AfricaTrop
Phyllanthaceae,Uapaca,guineensis,0.592,Africa_(tropical),147,AfricaTrop
Phyllanthaceae,Uapaca,heudelotii,0.593,Africa_(tropical),79,AfricaTrop
Phyllanthaceae,Uapaca,heudelotii,0.585,Africa_(tropical),98,AfricaTrop
Phyllanthaceae,Uapaca,heudelotii,0.589,Africa_(tropical),147,AfricaTrop
Phyllanthaceae,Uapaca,heudelotii,0.67,Africa_(tropical),147,AfricaTrop
Phyllanthaceae,Uapaca,heudelotii,0.635,Africa_(tropical),182,AfricaTrop
Phyllanthaceae,Uapaca,sp,0.706,Africa_(tropical),1,AfricaTrop
Phyllanthaceae,Uapaca,sp,0.6,Africa_(tropical),85,AfricaTrop
Phyllanthaceae,Uapaca,sp,0.651,Madagascar,147,Madagascar
Phyllanthaceae,Uapaca,sp,0.666,Madagascar,147,Madagascar
Phyllanthaceae,Uapaca,sp,0.709,Africa_(tropical),147,AfricaTrop
Phyllanthaceae,Uapaca,sp,0.763,Madagascar,147,Madagascar
Phyllanthaceae,Uapaca,sp,0.595,Africa_(tropical),183,AfricaTrop
Phyllanthaceae,Uapaca,kirkiana,0.577,Africa_(extratropical),72,AfricaExtraTrop
Phyllanthaceae,Uapaca,louvelii,0.687,Madagascar,147,Madagascar
Phyllanthaceae,Uapaca,louvelii,0.694,Madagascar,147,Madagascar
Phyllanthaceae,Uapaca,nitida,0.646,Africa_(extratropical),72,AfricaExtraTrop
Phyllanthaceae,Uapaca,paludosa,0.654,Africa_(tropical),98,AfricaTrop
Phyllanthaceae,Uapaca,paludosa,0.65,Africa_(tropical),147,AfricaTrop
Phyllanthaceae,Uapaca,sansibarica,0.525,Africa_(extratropical),72,AfricaExtraTrop
Phyllanthaceae,Uapaca,thouarsii,0.65,Madagascar,147,Madagascar
Ulmaceae,Ulmus,alata,0.6,NorthAmerica,6,NorthAmerica
Ulmaceae,Ulmus,americana,0.46,NorthAmerica,6,NorthAmerica
Ulmaceae,Ulmus,crassifolia,0.59,NorthAmerica,6,NorthAmerica
Ulmaceae,Ulmus,davidiana,0.508,China,33,China
Ulmaceae,Ulmus,davidiana,0.431,China,33,China
Ulmaceae,Ulmus,glabra,0.551,Europe,28,Europe
Ulmaceae,Ulmus,glabra,0.55,South-East_Asia,60,SouthEastAsia
Ulmaceae,Ulmus,hollandica,0.442,Europe,105,Europe
Ulmaceae,Ulmus,laciniata,0.472,China,33,China
Ulmaceae,Ulmus,laciniata,0.456,China,33,China
Ulmaceae,Ulmus,laevis,0.551,Europe,28,Europe
Ulmaceae,Ulmus,lanceifolia,0.706,India,135,India
Ulmaceae,Ulmus,macrocarpa,0.53,China,32,China
Ulmaceae,Ulmus,mexicana,0.55,Central_America_(tropical),116,CentralAmericaTrop
Ulmaceae,Ulmus,minor,0.551,Europe,28,Europe
Ulmaceae,Ulmus,parvifolia,0.773,China,33,China
Ulmaceae,Ulmus,procera,0.442,Europe,105,Europe
Ulmaceae,Ulmus,pumila,0.55,China,33,China
Ulmaceae,Ulmus,pumila,0.537,China,33,China
Ulmaceae,Ulmus,rubra,0.48,NorthAmerica,6,NorthAmerica
Ulmaceae,Ulmus,thomasii,0.57,NorthAmerica,6,NorthAmerica
Ulmaceae,Ulmus,wallichiana,0.44,India,109,India
Lauraceae,Umbellularia,californica,0.51,NorthAmerica,6,NorthAmerica
Annonaceae,Unonopsis,floribunda,0.42,South_America_(tropical),184,SouthAmericaTrop
Annonaceae,Unonopsis,glaucopetala,0.62,South_America_(tropical),57,SouthAmericaTrop
Annonaceae,Unonopsis,guatterioides,0.45,South_America_(tropical),185,SouthAmericaTrop
Annonaceae,Unonopsis,guatterioides,0.59,South_America_(tropical),64,SouthAmericaTrop
Annonaceae,Unonopsis,pittieri,0.368,Central_America_(tropical),167,CentralAmericaTrop
Annonaceae,Unonopsis,rufescens,0.59,South_America_(tropical),64,SouthAmericaTrop
Annonaceae,Unonopsis,rufescens,0.62,South_America_(tropical),45,SouthAmericaTrop
Annonaceae,Unonopsis,spectabilis,0.62,South_America_(tropical),44,SouthAmericaTrop
Annonaceae,Unonopsis,stipitata,0.686,South_America_(tropical),128,SouthAmericaTrop
Annonaceae,Unonopsis,veneficiorum,0.436,South_America_(tropical),198,SouthAmericaTrop
Urticaceae,Urera,baccifera,0.165,South_America_(extratropical),48,SouthAmericaExtraTrop
Urticaceae,Urera,caracasana,0.277,South_America_(extratropical),48,SouthAmericaExtraTrop
Urticaceae,Urera,caracasana,0.18,South_America_(tropical),187,SouthAmericaTrop
Urticaceae,Urera,caracasana,0.49,Mexico,23,Mexico
Urticaceae,Urera,elata,0.49,Mexico,23,Mexico
Rubiaceae,Urophyllum,arboreum,0.48,South-East_Asia_(tropical),177,SouthEastAsiaTrop
Rubiaceae,Vangueria,esculenta,0.676,Africa_(extratropical),72,AfricaExtraTrop
Rubiaceae,Vangueria,infausta,0.689,Africa_(extratropical),72,AfricaExtraTrop
Rubiaceae,Vangueria,randii,0.607,Africa_(extratropical),72,AfricaExtraTrop
Humiriaceae,Vantanea,barbourii,0.7,Central_America_(tropical),116,CentralAmericaTrop
Humiriaceae,Vantanea,compacta,0.91,South_America_(extratropical),114,SouthAmericaExtraTrop
Humiriaceae,Vantanea,macrocarpa,0.953,South_America_(tropical),128,SouthAmericaTrop
Humiriaceae,Vantanea,macrocarpa,0.711,South_America_(tropical),166,SouthAmericaTrop
Humiriaceae,Vantanea,micrantha,0.975,South_America_(tropical),185,SouthAmericaTrop
Humiriaceae,Vantanea,paraensis,0.77,South_America_(tropical),44,SouthAmericaTrop
Humiriaceae,Vantanea,parviflora,0.89,South_America_(tropical),114,SouthAmericaTrop
Humiriaceae,Vantanea,parviflora,0.87,South_America_(tropical),185,SouthAmericaTrop
Humiriaceae,Vantanea,parviflora,0.73,South_America_(tropical),64,SouthAmericaTrop
Humiriaceae,Vantanea,parviflora,0.77,South_America_(tropical),45,SouthAmericaTrop
Humiriaceae,Vantanea,parviflora,0.881,South_America_(tropical),166,SouthAmericaTrop
Humiriaceae,Vantanea,parviflora,0.86,South_America_(tropical),47,SouthAmericaTrop
Solanaceae,Vassobia,breviflora,0.547,South_America_(extratropical),48,SouthAmericaExtraTrop
Fabaceae,Vatairea,guianensis,0.66,South_America_(tropical),35,SouthAmericaTrop
Fabaceae,Vatairea,guianensis,0.75,South_America_(tropical),115,SouthAmericaTrop
Fabaceae,Vatairea,guianensis,0.74,South_America_(tropical),134,SouthAmericaTrop
Fabaceae,Vatairea,guianensis,0.654,South_America_(tropical),65,SouthAmericaTrop
Fabaceae,Vatairea,guianensis,0.64,South_America_(tropical),41,SouthAmericaTrop
Fabaceae,Vatairea,guianensis,0.56,South_America_(tropical),45,SouthAmericaTrop
Fabaceae,Vatairea,guianensis,0.7,South_America_(tropical),47,SouthAmericaTrop
Fabaceae,Vatairea,sp,0.595,South_America_(tropical),36,SouthAmericaTrop
Fabaceae,Vatairea,lundellii,0.64,South_America_(tropical),141,SouthAmericaTrop
Fabaceae,Vatairea,lundellii,0.55,Central_America_(tropical),116,CentralAmericaTrop
Fabaceae,Vatairea,lundellii,0.637,South_America_(tropical),65,SouthAmericaTrop
Fabaceae,Vatairea,macrocarpa,0.88,South_America_(extratropical),114,SouthAmericaExtraTrop
Fabaceae,Vatairea,macrocarpa,0.69,South_America_(tropical),44,SouthAmericaTrop
Fabaceae,Vatairea,paraensis,0.66,South_America_(tropical),35,SouthAmericaTrop
Fabaceae,Vatairea,paraensis,0.78,South_America_(tropical),41,SouthAmericaTrop
Fabaceae,Vatairea,paraensis,0.69,South_America_(tropical),45,SouthAmericaTrop
Fabaceae,Vatairea,sericea,0.73,South_America_(tropical),41,SouthAmericaTrop
Fabaceae,Vatairea,sericea,0.72,South_America_(tropical),88,SouthAmericaTrop
Fabaceae,Vatairea,sericea,0.71,South_America_(tropical),89,SouthAmericaTrop
Fabaceae,Vatairea,sericea,0.5,South_America_(tropical),47,SouthAmericaTrop
Fabaceae,Vataireopsis,araroba,0.68,South_America_(extratropical),114,SouthAmericaExtraTrop
Fabaceae,Vataireopsis,speciosa,0.66,South_America_(tropical),35,SouthAmericaTrop
Fabaceae,Vataireopsis,speciosa,0.65,South_America_(tropical),64,SouthAmericaTrop
Fabaceae,Vataireopsis,speciosa,0.62,South_America_(tropical),41,SouthAmericaTrop
Fabaceae,Vataireopsis,speciosa,0.67,South_America_(tropical),45,SouthAmericaTrop
Fabaceae,Vataireopsis,surinamensis,0.57,South_America_(tropical),55,SouthAmericaTrop
Dipterocarpaceae,Vateria,indica,0.48,India,109,India
Dipterocarpaceae,Vatica,astrotricha,0.721,China,33,China
Dipterocarpaceae,Vatica,astrotricha,0.633,China,33,China
Dipterocarpaceae,Vatica,borneensis,0.8,South-East_Asia_(tropical),170,SouthEastAsiaTrop
Dipterocarpaceae,Vatica,endertii,0.65,South-East_Asia_(tropical),129,SouthEastAsiaTrop
Dipterocarpaceae,Vatica,maingayi,0.74,South-East_Asia_(tropical),170,SouthEastAsiaTrop
Dipterocarpaceae,Vatica,maingayi,0.81,South-East_Asia_(tropical),43,SouthEastAsiaTrop
Dipterocarpaceae,Vatica,mangachapoi,0.75,South-East_Asia_(tropical),170,SouthEastAsiaTrop
Dipterocarpaceae,Vatica,micrantha,0.75,South-East_Asia_(tropical),170,SouthEastAsiaTrop
Dipterocarpaceae,Vatica,nitens,0.68,South-East_Asia_(tropical),170,SouthEastAsiaTrop
Dipterocarpaceae,Vatica,nitens,0.72,South-East_Asia_(tropical),43,SouthEastAsiaTrop
Dipterocarpaceae,Vatica,oblongifolia,0.69,South-East_Asia_(tropical),177,SouthEastAsiaTrop
Dipterocarpaceae,Vatica,oblongifolia,0.71,South-East_Asia_(tropical),170,SouthEastAsiaTrop
Dipterocarpaceae,Vatica,odorata,0.72,South-East_Asia_(tropical),126,SouthEastAsiaTrop
Dipterocarpaceae,Vatica,odorata,0.86,South-East_Asia_(tropical),43,SouthEastAsiaTrop
Dipterocarpaceae,Vatica,papuana,0.521,Australia/PNG_(tropical),27,AustraliaTrop
Dipterocarpaceae,Vatica,rassak,0.55,South-East_Asia_(tropical),129,SouthEastAsiaTrop
Dipterocarpaceae,Vatica,rassak,0.61,South-East_Asia_(tropical),129,SouthEastAsiaTrop
Dipterocarpaceae,Vatica,rassak,0.48,South-East_Asia_(tropical),170,SouthEastAsiaTrop
Dipterocarpaceae,Vatica,umbonata,0.79,South-East_Asia_(tropical),170,SouthEastAsiaTrop
Dipterocarpaceae,Vatica,vinosa,0.74,South-East_Asia_(tropical),170,SouthEastAsiaTrop
Meliaceae,Vavaea,amicorum,0.805,Australia/PNG_(tropical),90,AustraliaTrop
Meliaceae,Vavaea,amicorum,0.805,Australia/PNG_(tropical),90,AustraliaTrop
Meliaceae,Vavaea,amicorum,0.46,Australia/PNG_(tropical),129,AustraliaTrop
Meliaceae,Vavaea,amicorum,0.55,Australia/PNG_(tropical),129,AustraliaTrop
Meliaceae,Vavaea,amicorum,0.51,Australia/PNG_(tropical),170,AustraliaTrop
Rhamnaceae,Ventilago,viminalis,0.98,Australia,90,Australia
Rutaceae,Vepris,amaniensis,0.58,Africa_(extratropical),124,AfricaExtraTrop
Rutaceae,Vepris,lanceolata,0.738,Africa_(tropical),85,AfricaTrop
Compositae,Vernonanthura,patens,0.54,South_America_(tropical),44,SouthAmericaTrop
Compositae,Vernonia,arborea,0.21,South-East_Asia_(tropical),80,SouthEastAsiaTrop
Compositae,Vernonia,arborea,0.3,South-East_Asia_(tropical),129,SouthEastAsiaTrop
Compositae,Vernonia,arborea,0.36,South-East_Asia_(tropical),126,SouthEastAsiaTrop
Compositae,Vernonia,arborea,0.49,South-East_Asia_(tropical),16,SouthEastAsiaTrop
Compositae,Vernonia,arborea,0.29,South-East_Asia_(tropical),43,SouthEastAsiaTrop
Adoxaceae,Viburnum,lantana,0.723,Europe,162,Europe
Adoxaceae,Viburnum,seemenii,0.539,South_America_(extratropical),48,SouthAmericaExtraTrop
Myristicaceae,Virola,albidiflora,0.45,South_America_(tropical),44,SouthAmericaTrop
Myristicaceae,Virola,bicuhyba,0.56,South_America_(tropical),35,SouthAmericaTrop
Myristicaceae,Virola,caducifolia,0.461,South_America_(tropical),128,SouthAmericaTrop
Myristicaceae,Virola,calophylla,0.396,South_America_(tropical),198,SouthAmericaTrop
Myristicaceae,Virola,calophylla,0.635,South_America_(tropical),115,SouthAmericaTrop
Myristicaceae,Virola,calophylla,0.386,South_America_(tropical),165,SouthAmericaTrop
Myristicaceae,Virola,carinata,0.54,South_America_(tropical),15,SouthAmericaTrop
Myristicaceae,Virola,carinata,0.38,South_America_(tropical),41,SouthAmericaTrop
Myristicaceae,Virola,carinata,0.62,South_America_(tropical),44,SouthAmericaTrop
Myristicaceae,Virola,elongata,0.62,South_America_(tropical),115,SouthAmericaTrop
Myristicaceae,Virola,elongata,0.5,South_America_(tropical),15,SouthAmericaTrop
Myristicaceae,Virola,elongata,0.45,South_America_(tropical),44,SouthAmericaTrop
Myristicaceae,Virola,flexuosa,0.57,South_America_(tropical),15,SouthAmericaTrop
Myristicaceae,Virola,flexuosa,0.45,South_America_(tropical),44,SouthAmericaTrop
Myristicaceae,Virola,gardneri,0.45,South_America_(tropical),44,SouthAmericaTrop
Myristicaceae,Virola,guatemalensis,0.52,Mexico,23,Mexico
Myristicaceae,Virola,sp,0.46,South_America_(tropical),35,SouthAmericaTrop
Myristicaceae,Virola,sp,0.485,South_America_(tropical),36,SouthAmericaTrop
Myristicaceae,Virola,sp,0.45,South_America_(tropical),20,SouthAmericaTrop
Myristicaceae,Virola,koschnyi,0.37,Central_America_(tropical),116,CentralAmericaTrop
Myristicaceae,Virola,koschnyi,0.405,Central_America_(tropical),196,CentralAmericaTrop
Myristicaceae,Virola,koschnyi,0.43,South_America_(tropical),204,SouthAmericaTrop
Myristicaceae,Virola,koschnyi,0.426,Central_America_(tropical),167,CentralAmericaTrop
Myristicaceae,Virola,kukachkana,0.32,South_America_(tropical),146,SouthAmericaTrop
Myristicaceae,Virola,michelii,0.51,South_America_(tropical),185,SouthAmericaTrop
Myristicaceae,Virola,michelii,0.4,South_America_(tropical),64,SouthAmericaTrop
Myristicaceae,Virola,michelii,0.482,South_America_(tropical),65,SouthAmericaTrop
Myristicaceae,Virola,michelii,0.42,South_America_(tropical),191,SouthAmericaTrop
Myristicaceae,Virola,michelii,0.413,South_America_(tropical),30,SouthAmericaTrop
Myristicaceae,Virola,michelii,0.586,South_America_(tropical),128,SouthAmericaTrop
Myristicaceae,Virola,michelii,0.45,South_America_(tropical),45,SouthAmericaTrop
Myristicaceae,Virola,michelii,0.5,South_America_(tropical),88,SouthAmericaTrop
Myristicaceae,Virola,multicostata,0.45,South_America_(tropical),44,SouthAmericaTrop
Myristicaceae,Virola,multiflora,0.458,Central_America_(tropical),164,CentralAmericaTrop
Myristicaceae,Virola,multinervia,0.615,South_America_(tropical),185,SouthAmericaTrop
Myristicaceae,Virola,multinervia,0.55,South_America_(tropical),56,SouthAmericaTrop
Myristicaceae,Virola,multinervia,0.68,South_America_(tropical),56,SouthAmericaTrop
Myristicaceae,Virola,oleifera,0.61,South_America_(extratropical),114,SouthAmericaExtraTrop
Myristicaceae,Virola,pavonis,0.7,South_America_(tropical),115,SouthAmericaTrop
Myristicaceae,Virola,pavonis,0.61,South_America_(tropical),185,SouthAmericaTrop
Myristicaceae,Virola,pavonis,0.45,South_America_(tropical),44,SouthAmericaTrop
Myristicaceae,Virola,reidii,0.35,South_America_(tropical),138,SouthAmericaTrop
Myristicaceae,Virola,sebifera,0.48,South_America_(tropical),141,SouthAmericaTrop
Myristicaceae,Virola,sebifera,0.5,South_America_(tropical),198,SouthAmericaTrop
Myristicaceae,Virola,sebifera,0.48,Central_America_(tropical),96,CentralAmericaTrop
Myristicaceae,Virola,sebifera,0.542,South_America_(tropical),30,SouthAmericaTrop
Myristicaceae,Virola,sebifera,0.39,South_America_(tropical),77,SouthAmericaTrop
Myristicaceae,Virola,sebifera,0.45,South_America_(tropical),45,SouthAmericaTrop
Myristicaceae,Virola,sebifera,0.37,South_America_(tropical),138,SouthAmericaTrop
Myristicaceae,Virola,sebifera,0.351,Central_America_(tropical),167,CentralAmericaTrop
Myristicaceae,Virola,surinamensis,0.395,South_America_(tropical),141,SouthAmericaTrop
Myristicaceae,Virola,surinamensis,0.48,South_America_(tropical),114,SouthAmericaTrop
Myristicaceae,Virola,surinamensis,0.38,South_America_(tropical),64,SouthAmericaTrop
Myristicaceae,Virola,surinamensis,0.396,South_America_(tropical),65,SouthAmericaTrop
Myristicaceae,Virola,surinamensis,0.42,South_America_(tropical),191,SouthAmericaTrop
Myristicaceae,Virola,surinamensis,0.319,South_America_(tropical),30,SouthAmericaTrop
Myristicaceae,Virola,surinamensis,0.46,South_America_(tropical),204,SouthAmericaTrop
